region,trips,time
region_1377,2.0,2016-06-01 05:00:00
region_1426,0.0,2016-06-01 05:00:00
region_1326,5.0,2016-06-01 05:00:00
region_1434,18.0,2016-06-01 05:00:00
region_2119,55.0,2016-06-01 05:00:00
region_2118,114.0,2016-06-01 05:00:00
region_2069,4.0,2016-06-01 05:00:00
region_2068,72.0,2016-06-01 05:00:00
region_1783,310.0,2016-06-01 05:00:00
region_1734,309.0,2016-06-01 05:00:00
region_1733,8.0,2016-06-01 05:00:00
region_1684,20.0,2016-06-01 05:00:00
region_1630,3.0,2016-06-01 05:00:00
region_1580,2.0,2016-06-01 05:00:00
region_1533,5.0,2016-06-01 05:00:00
region_1532,0.0,2016-06-01 05:00:00
region_1530,3.0,2016-06-01 05:00:00
region_1483,13.0,2016-06-01 05:00:00
region_1482,4.0,2016-06-01 05:00:00
region_1480,11.0,2016-06-01 05:00:00
region_1442,11.0,2016-06-01 05:00:00
region_1441,10.0,2016-06-01 05:00:00
region_1439,5.0,2016-06-01 05:00:00
region_1438,6.0,2016-06-01 05:00:00
region_1437,22.0,2016-06-01 05:00:00
region_1436,22.0,2016-06-01 05:00:00
region_1435,8.0,2016-06-01 05:00:00
region_1431,11.0,2016-06-01 05:00:00
region_2168,29.0,2016-06-01 05:00:00
region_1287,71.0,2016-06-01 05:00:00
region_1285,302.0,2016-06-01 05:00:00
region_1182,363.0,2016-06-01 05:00:00
region_1181,930.0,2016-06-01 05:00:00
region_1180,533.0,2016-06-01 05:00:00
region_1179,492.0,2016-06-01 05:00:00
region_1178,277.0,2016-06-01 05:00:00
region_1177,110.0,2016-06-01 05:00:00
region_1176,9.0,2016-06-01 05:00:00
region_1175,3.0,2016-06-01 05:00:00
region_1174,21.0,2016-06-01 05:00:00
region_1173,11.0,2016-06-01 05:00:00
region_1183,89.0,2016-06-01 05:00:00
region_1172,1.0,2016-06-01 05:00:00
region_1131,123.0,2016-06-01 05:00:00
region_1130,277.0,2016-06-01 05:00:00
region_1129,205.0,2016-06-01 05:00:00
region_1128,246.0,2016-06-01 05:00:00
region_1127,279.0,2016-06-01 05:00:00
region_1126,191.0,2016-06-01 05:00:00
region_1125,85.0,2016-06-01 05:00:00
region_1077,113.0,2016-06-01 05:00:00
region_1076,165.0,2016-06-01 05:00:00
region_1075,83.0,2016-06-01 05:00:00
region_1132,83.0,2016-06-01 05:00:00
region_1184,31.0,2016-06-01 05:00:00
region_1286,273.0,2016-06-01 05:00:00
region_1222,4.0,2016-06-01 05:00:00
region_1221,1.0,2016-06-01 05:00:00
region_1284,121.0,2016-06-01 05:00:00
region_1283,353.0,2016-06-01 05:00:00
region_1282,1221.0,2016-06-01 05:00:00
region_1281,704.0,2016-06-01 05:00:00
region_1280,243.0,2016-06-01 05:00:00
region_1279,39.0,2016-06-01 05:00:00
region_1274,2.0,2016-06-01 05:00:00
region_1273,1.0,2016-06-01 05:00:00
region_1272,0.0,2016-06-01 05:00:00
region_1235,185.0,2016-06-01 05:00:00
region_1278,19.0,2016-06-01 05:00:00
region_1233,522.0,2016-06-01 05:00:00
region_1232,765.0,2016-06-01 05:00:00
region_1231,983.0,2016-06-01 05:00:00
region_1223,6.0,2016-06-01 05:00:00
region_1230,623.0,2016-06-01 05:00:00
region_1229,361.0,2016-06-01 05:00:00
region_1228,189.0,2016-06-01 05:00:00
region_1227,59.0,2016-06-01 05:00:00
region_1225,1.0,2016-06-01 05:00:00
region_1224,10.0,2016-06-01 05:00:00
region_1234,452.0,2016-06-01 05:00:00
region_1382,47.0,2016-06-01 06:00:00
region_1383,336.0,2016-06-01 06:00:00
region_1384,528.0,2016-06-01 06:00:00
region_1389,14.0,2016-06-01 06:00:00
region_1386,38.0,2016-06-01 06:00:00
region_1387,24.0,2016-06-01 06:00:00
region_1388,27.0,2016-06-01 06:00:00
region_1380,6.0,2016-06-01 06:00:00
region_1385,344.0,2016-06-01 06:00:00
region_1378,0.0,2016-06-01 06:00:00
region_1327,7.0,2016-06-01 06:00:00
region_1376,0.0,2016-06-01 06:00:00
region_1339,13.0,2016-06-01 06:00:00
region_1338,45.0,2016-06-01 06:00:00
region_1337,89.0,2016-06-01 06:00:00
region_1336,80.0,2016-06-01 06:00:00
region_1335,188.0,2016-06-01 06:00:00
region_1334,776.0,2016-06-01 06:00:00
region_1333,765.0,2016-06-01 06:00:00
region_1332,419.0,2016-06-01 06:00:00
region_1331,69.0,2016-06-01 06:00:00
region_1390,12.0,2016-06-01 06:00:00
region_1377,3.0,2016-06-01 06:00:00
region_1426,0.0,2016-06-01 06:00:00
region_1483,4.0,2016-06-01 06:00:00
region_1434,14.0,2016-06-01 06:00:00
region_2168,64.0,2016-06-01 06:00:00
region_1326,3.0,2016-06-01 06:00:00
region_2118,140.0,2016-06-01 06:00:00
region_2069,7.0,2016-06-01 06:00:00
region_2068,68.0,2016-06-01 06:00:00
region_1783,270.0,2016-06-01 06:00:00
region_1734,325.0,2016-06-01 06:00:00
region_1733,9.0,2016-06-01 06:00:00
region_1684,19.0,2016-06-01 06:00:00
region_1630,3.0,2016-06-01 06:00:00
region_1580,3.0,2016-06-01 06:00:00
region_1533,5.0,2016-06-01 06:00:00
region_1532,2.0,2016-06-01 06:00:00
region_1530,2.0,2016-06-01 06:00:00
region_1482,5.0,2016-06-01 06:00:00
region_1480,10.0,2016-06-01 06:00:00
region_1442,8.0,2016-06-01 06:00:00
region_1441,5.0,2016-06-01 06:00:00
region_1439,5.0,2016-06-01 06:00:00
region_1438,10.0,2016-06-01 06:00:00
region_1437,35.0,2016-06-01 06:00:00
region_1436,31.0,2016-06-01 06:00:00
region_1435,6.0,2016-06-01 06:00:00
region_1431,15.0,2016-06-01 06:00:00
region_2119,23.0,2016-06-01 06:00:00
region_1287,84.0,2016-06-01 06:00:00
region_1285,295.0,2016-06-01 06:00:00
region_1182,334.0,2016-06-01 06:00:00
region_1181,826.0,2016-06-01 06:00:00
region_1180,569.0,2016-06-01 06:00:00
region_1179,546.0,2016-06-01 06:00:00
region_1178,283.0,2016-06-01 06:00:00
region_1177,131.0,2016-06-01 06:00:00
region_1176,22.0,2016-06-01 06:00:00
region_1175,8.0,2016-06-01 06:00:00
region_1174,17.0,2016-06-01 06:00:00
region_1172,0.0,2016-06-01 06:00:00
region_1183,95.0,2016-06-01 06:00:00
region_1132,89.0,2016-06-01 06:00:00
region_1130,317.0,2016-06-01 06:00:00
region_1129,202.0,2016-06-01 06:00:00
region_1128,263.0,2016-06-01 06:00:00
region_1127,293.0,2016-06-01 06:00:00
region_1126,192.0,2016-06-01 06:00:00
region_1125,102.0,2016-06-01 06:00:00
region_1077,104.0,2016-06-01 06:00:00
region_1076,204.0,2016-06-01 06:00:00
region_1075,70.0,2016-06-01 06:00:00
region_1286,284.0,2016-06-01 06:00:00
region_1131,133.0,2016-06-01 06:00:00
region_1184,20.0,2016-06-01 06:00:00
region_1173,9.0,2016-06-01 06:00:00
region_1222,2.0,2016-06-01 06:00:00
region_1221,1.0,2016-06-01 06:00:00
region_1283,387.0,2016-06-01 06:00:00
region_1282,1327.0,2016-06-01 06:00:00
region_1281,757.0,2016-06-01 06:00:00
region_1280,220.0,2016-06-01 06:00:00
region_1279,31.0,2016-06-01 06:00:00
region_1278,13.0,2016-06-01 06:00:00
region_1274,1.0,2016-06-01 06:00:00
region_1273,1.0,2016-06-01 06:00:00
region_1272,1.0,2016-06-01 06:00:00
region_1235,237.0,2016-06-01 06:00:00
region_1284,119.0,2016-06-01 06:00:00
region_1233,567.0,2016-06-01 06:00:00
region_1234,422.0,2016-06-01 06:00:00
region_1224,20.0,2016-06-01 06:00:00
region_1225,2.0,2016-06-01 06:00:00
region_1227,62.0,2016-06-01 06:00:00
region_1228,171.0,2016-06-01 06:00:00
region_1223,10.0,2016-06-01 06:00:00
region_1230,711.0,2016-06-01 06:00:00
region_1231,940.0,2016-06-01 06:00:00
region_1232,757.0,2016-06-01 06:00:00
region_1229,418.0,2016-06-01 06:00:00
region_1380,6.0,2016-06-01 07:00:00
region_1389,9.0,2016-06-01 07:00:00
region_1388,19.0,2016-06-01 07:00:00
region_1387,26.0,2016-06-01 07:00:00
region_1386,59.0,2016-06-01 07:00:00
region_1385,297.0,2016-06-01 07:00:00
region_1384,446.0,2016-06-01 07:00:00
region_1390,10.0,2016-06-01 07:00:00
region_1383,334.0,2016-06-01 07:00:00
region_1382,39.0,2016-06-01 07:00:00
region_1378,0.0,2016-06-01 07:00:00
region_1337,69.0,2016-06-01 07:00:00
region_1376,2.0,2016-06-01 07:00:00
region_1339,7.0,2016-06-01 07:00:00
region_1338,40.0,2016-06-01 07:00:00
region_1336,71.0,2016-06-01 07:00:00
region_1335,182.0,2016-06-01 07:00:00
region_1334,668.0,2016-06-01 07:00:00
region_1333,680.0,2016-06-01 07:00:00
region_1332,398.0,2016-06-01 07:00:00
region_1331,68.0,2016-06-01 07:00:00
region_1426,2.0,2016-06-01 07:00:00
region_1377,2.0,2016-06-01 07:00:00
region_1431,9.0,2016-06-01 07:00:00
region_1327,2.0,2016-06-01 07:00:00
region_1435,10.0,2016-06-01 07:00:00
region_2119,72.0,2016-06-01 07:00:00
region_2118,170.0,2016-06-01 07:00:00
region_2069,9.0,2016-06-01 07:00:00
region_2068,136.0,2016-06-01 07:00:00
region_1783,221.0,2016-06-01 07:00:00
region_1734,293.0,2016-06-01 07:00:00
region_1733,8.0,2016-06-01 07:00:00
region_1684,11.0,2016-06-01 07:00:00
region_1630,1.0,2016-06-01 07:00:00
region_1580,0.0,2016-06-01 07:00:00
region_1434,14.0,2016-06-01 07:00:00
region_1533,6.0,2016-06-01 07:00:00
region_1530,7.0,2016-06-01 07:00:00
region_1483,10.0,2016-06-01 07:00:00
region_1482,1.0,2016-06-01 07:00:00
region_1480,8.0,2016-06-01 07:00:00
region_1442,13.0,2016-06-01 07:00:00
region_1441,6.0,2016-06-01 07:00:00
region_1439,2.0,2016-06-01 07:00:00
region_1438,6.0,2016-06-01 07:00:00
region_1437,29.0,2016-06-01 07:00:00
region_1436,35.0,2016-06-01 07:00:00
region_1532,1.0,2016-06-01 07:00:00
region_1326,2.0,2016-06-01 07:00:00
region_2168,96.0,2016-06-01 07:00:00
region_1286,248.0,2016-06-01 07:00:00
region_1182,324.0,2016-06-01 07:00:00
region_1181,827.0,2016-06-01 07:00:00
region_1180,605.0,2016-06-01 07:00:00
region_1179,561.0,2016-06-01 07:00:00
region_1178,314.0,2016-06-01 07:00:00
region_1177,156.0,2016-06-01 07:00:00
region_1176,17.0,2016-06-01 07:00:00
region_1175,5.0,2016-06-01 07:00:00
region_1174,17.0,2016-06-01 07:00:00
region_1173,9.0,2016-06-01 07:00:00
region_1183,94.0,2016-06-01 07:00:00
region_1172,3.0,2016-06-01 07:00:00
region_1131,146.0,2016-06-01 07:00:00
region_1130,311.0,2016-06-01 07:00:00
region_1129,241.0,2016-06-01 07:00:00
region_1128,306.0,2016-06-01 07:00:00
region_1127,314.0,2016-06-01 07:00:00
region_1126,174.0,2016-06-01 07:00:00
region_1125,90.0,2016-06-01 07:00:00
region_1077,98.0,2016-06-01 07:00:00
region_1076,196.0,2016-06-01 07:00:00
region_1075,100.0,2016-06-01 07:00:00
region_1132,98.0,2016-06-01 07:00:00
region_1184,32.0,2016-06-01 07:00:00
region_1287,75.0,2016-06-01 07:00:00
region_1222,3.0,2016-06-01 07:00:00
region_1285,302.0,2016-06-01 07:00:00
region_1284,112.0,2016-06-01 07:00:00
region_1283,383.0,2016-06-01 07:00:00
region_1282,1379.0,2016-06-01 07:00:00
region_1281,735.0,2016-06-01 07:00:00
region_1280,244.0,2016-06-01 07:00:00
region_1221,1.0,2016-06-01 07:00:00
region_1278,7.0,2016-06-01 07:00:00
region_1274,0.0,2016-06-01 07:00:00
region_1273,1.0,2016-06-01 07:00:00
region_1272,2.0,2016-06-01 07:00:00
region_1279,33.0,2016-06-01 07:00:00
region_1234,438.0,2016-06-01 07:00:00
region_1235,219.0,2016-06-01 07:00:00
region_1224,20.0,2016-06-01 07:00:00
region_1225,5.0,2016-06-01 07:00:00
region_1227,66.0,2016-06-01 07:00:00
region_1228,166.0,2016-06-01 07:00:00
region_1223,6.0,2016-06-01 07:00:00
region_1230,660.0,2016-06-01 07:00:00
region_1231,930.0,2016-06-01 07:00:00
region_1232,765.0,2016-06-01 07:00:00
region_1233,606.0,2016-06-01 07:00:00
region_1229,462.0,2016-06-01 07:00:00
region_1390,11.0,2016-06-01 08:00:00
region_1389,14.0,2016-06-01 08:00:00
region_1388,28.0,2016-06-01 08:00:00
region_1387,29.0,2016-06-01 08:00:00
region_1386,85.0,2016-06-01 08:00:00
region_1385,329.0,2016-06-01 08:00:00
region_1384,509.0,2016-06-01 08:00:00
region_1383,348.0,2016-06-01 08:00:00
region_1382,31.0,2016-06-01 08:00:00
region_1380,6.0,2016-06-01 08:00:00
region_1331,52.0,2016-06-01 08:00:00
region_1377,4.0,2016-06-01 08:00:00
region_1376,0.0,2016-06-01 08:00:00
region_1339,15.0,2016-06-01 08:00:00
region_1338,55.0,2016-06-01 08:00:00
region_1337,100.0,2016-06-01 08:00:00
region_1336,72.0,2016-06-01 08:00:00
region_1335,179.0,2016-06-01 08:00:00
region_1334,786.0,2016-06-01 08:00:00
region_1333,767.0,2016-06-01 08:00:00
region_1332,442.0,2016-06-01 08:00:00
region_1426,1.0,2016-06-01 08:00:00
region_1378,4.0,2016-06-01 08:00:00
region_1431,15.0,2016-06-01 08:00:00
region_1532,7.0,2016-06-01 08:00:00
region_1435,7.0,2016-06-01 08:00:00
region_1327,3.0,2016-06-01 08:00:00
region_2168,72.0,2016-06-01 08:00:00
region_2119,63.0,2016-06-01 08:00:00
region_2118,200.0,2016-06-01 08:00:00
region_2069,10.0,2016-06-01 08:00:00
region_2068,193.0,2016-06-01 08:00:00
region_1783,295.0,2016-06-01 08:00:00
region_1734,318.0,2016-06-01 08:00:00
region_1733,8.0,2016-06-01 08:00:00
region_1684,8.0,2016-06-01 08:00:00
region_1630,2.0,2016-06-01 08:00:00
region_1580,3.0,2016-06-01 08:00:00
region_1533,4.0,2016-06-01 08:00:00
region_1530,7.0,2016-06-01 08:00:00
region_1483,5.0,2016-06-01 08:00:00
region_1482,5.0,2016-06-01 08:00:00
region_1480,9.0,2016-06-01 08:00:00
region_1442,7.0,2016-06-01 08:00:00
region_1441,4.0,2016-06-01 08:00:00
region_1439,11.0,2016-06-01 08:00:00
region_1438,6.0,2016-06-01 08:00:00
region_1437,39.0,2016-06-01 08:00:00
region_1436,29.0,2016-06-01 08:00:00
region_1434,13.0,2016-06-01 08:00:00
region_1326,9.0,2016-06-01 08:00:00
region_1173,14.0,2016-06-01 08:00:00
region_1286,301.0,2016-06-01 08:00:00
region_1183,110.0,2016-06-01 08:00:00
region_1182,298.0,2016-06-01 08:00:00
region_1181,783.0,2016-06-01 08:00:00
region_1180,669.0,2016-06-01 08:00:00
region_1179,608.0,2016-06-01 08:00:00
region_1178,334.0,2016-06-01 08:00:00
region_1177,167.0,2016-06-01 08:00:00
region_1176,11.0,2016-06-01 08:00:00
region_1175,7.0,2016-06-01 08:00:00
region_1287,69.0,2016-06-01 08:00:00
region_1184,38.0,2016-06-01 08:00:00
region_1172,1.0,2016-06-01 08:00:00
region_1131,122.0,2016-06-01 08:00:00
region_1130,301.0,2016-06-01 08:00:00
region_1129,237.0,2016-06-01 08:00:00
region_1128,301.0,2016-06-01 08:00:00
region_1127,329.0,2016-06-01 08:00:00
region_1126,226.0,2016-06-01 08:00:00
region_1125,98.0,2016-06-01 08:00:00
region_1077,98.0,2016-06-01 08:00:00
region_1076,188.0,2016-06-01 08:00:00
region_1075,119.0,2016-06-01 08:00:00
region_1132,67.0,2016-06-01 08:00:00
region_1221,2.0,2016-06-01 08:00:00
region_1174,23.0,2016-06-01 08:00:00
region_1223,10.0,2016-06-01 08:00:00
region_1222,3.0,2016-06-01 08:00:00
region_1284,149.0,2016-06-01 08:00:00
region_1283,443.0,2016-06-01 08:00:00
region_1282,1475.0,2016-06-01 08:00:00
region_1281,772.0,2016-06-01 08:00:00
region_1280,244.0,2016-06-01 08:00:00
region_1279,27.0,2016-06-01 08:00:00
region_1278,11.0,2016-06-01 08:00:00
region_1274,4.0,2016-06-01 08:00:00
region_1273,4.0,2016-06-01 08:00:00
region_1272,4.0,2016-06-01 08:00:00
region_1285,337.0,2016-06-01 08:00:00
region_1234,408.0,2016-06-01 08:00:00
region_1235,232.0,2016-06-01 08:00:00
region_1225,5.0,2016-06-01 08:00:00
region_1227,69.0,2016-06-01 08:00:00
region_1228,171.0,2016-06-01 08:00:00
region_1229,401.0,2016-06-01 08:00:00
region_1224,12.0,2016-06-01 08:00:00
region_1231,983.0,2016-06-01 08:00:00
region_1232,811.0,2016-06-01 08:00:00
region_1233,585.0,2016-06-01 08:00:00
region_1230,696.0,2016-06-01 08:00:00
region_1380,4.0,2016-06-01 09:00:00
region_1389,11.0,2016-06-01 09:00:00
region_1388,16.0,2016-06-01 09:00:00
region_1387,20.0,2016-06-01 09:00:00
region_1386,50.0,2016-06-01 09:00:00
region_1385,421.0,2016-06-01 09:00:00
region_1384,558.0,2016-06-01 09:00:00
region_1390,14.0,2016-06-01 09:00:00
region_1383,375.0,2016-06-01 09:00:00
region_1382,16.0,2016-06-01 09:00:00
region_1378,1.0,2016-06-01 09:00:00
region_1337,87.0,2016-06-01 09:00:00
region_1376,3.0,2016-06-01 09:00:00
region_1339,5.0,2016-06-01 09:00:00
region_1338,59.0,2016-06-01 09:00:00
region_1336,116.0,2016-06-01 09:00:00
region_1335,252.0,2016-06-01 09:00:00
region_1334,824.0,2016-06-01 09:00:00
region_1333,733.0,2016-06-01 09:00:00
region_1332,338.0,2016-06-01 09:00:00
region_1331,37.0,2016-06-01 09:00:00
region_1426,0.0,2016-06-01 09:00:00
region_1377,1.0,2016-06-01 09:00:00
region_1431,16.0,2016-06-01 09:00:00
region_2168,62.0,2016-06-01 09:00:00
region_1435,5.0,2016-06-01 09:00:00
region_1327,4.0,2016-06-01 09:00:00
region_2119,37.0,2016-06-01 09:00:00
region_2118,221.0,2016-06-01 09:00:00
region_2069,11.0,2016-06-01 09:00:00
region_2068,158.0,2016-06-01 09:00:00
region_1783,253.0,2016-06-01 09:00:00
region_1734,313.0,2016-06-01 09:00:00
region_1733,10.0,2016-06-01 09:00:00
region_1684,25.0,2016-06-01 09:00:00
region_1630,1.0,2016-06-01 09:00:00
region_1580,3.0,2016-06-01 09:00:00
region_1533,4.0,2016-06-01 09:00:00
region_1532,6.0,2016-06-01 09:00:00
region_1530,3.0,2016-06-01 09:00:00
region_1483,6.0,2016-06-01 09:00:00
region_1482,2.0,2016-06-01 09:00:00
region_1480,6.0,2016-06-01 09:00:00
region_1442,6.0,2016-06-01 09:00:00
region_1441,3.0,2016-06-01 09:00:00
region_1439,4.0,2016-06-01 09:00:00
region_1438,12.0,2016-06-01 09:00:00
region_1437,34.0,2016-06-01 09:00:00
region_1436,27.0,2016-06-01 09:00:00
region_1434,12.0,2016-06-01 09:00:00
region_1326,7.0,2016-06-01 09:00:00
region_1287,81.0,2016-06-01 09:00:00
region_1286,330.0,2016-06-01 09:00:00
region_1183,92.0,2016-06-01 09:00:00
region_1182,266.0,2016-06-01 09:00:00
region_1181,732.0,2016-06-01 09:00:00
region_1180,570.0,2016-06-01 09:00:00
region_1179,541.0,2016-06-01 09:00:00
region_1178,329.0,2016-06-01 09:00:00
region_1177,162.0,2016-06-01 09:00:00
region_1176,11.0,2016-06-01 09:00:00
region_1175,9.0,2016-06-01 09:00:00
region_1174,19.0,2016-06-01 09:00:00
region_1184,27.0,2016-06-01 09:00:00
region_1173,12.0,2016-06-01 09:00:00
region_1132,80.0,2016-06-01 09:00:00
region_1131,134.0,2016-06-01 09:00:00
region_1130,309.0,2016-06-01 09:00:00
region_1129,234.0,2016-06-01 09:00:00
region_1128,270.0,2016-06-01 09:00:00
region_1127,232.0,2016-06-01 09:00:00
region_1126,208.0,2016-06-01 09:00:00
region_1125,74.0,2016-06-01 09:00:00
region_1077,87.0,2016-06-01 09:00:00
region_1076,200.0,2016-06-01 09:00:00
region_1172,1.0,2016-06-01 09:00:00
region_1221,0.0,2016-06-01 09:00:00
region_1075,88.0,2016-06-01 09:00:00
region_1223,6.0,2016-06-01 09:00:00
region_1285,355.0,2016-06-01 09:00:00
region_1284,108.0,2016-06-01 09:00:00
region_1283,406.0,2016-06-01 09:00:00
region_1282,1223.0,2016-06-01 09:00:00
region_1281,772.0,2016-06-01 09:00:00
region_1280,231.0,2016-06-01 09:00:00
region_1222,3.0,2016-06-01 09:00:00
region_1278,12.0,2016-06-01 09:00:00
region_1274,3.0,2016-06-01 09:00:00
region_1273,6.0,2016-06-01 09:00:00
region_1272,5.0,2016-06-01 09:00:00
region_1279,34.0,2016-06-01 09:00:00
region_1234,433.0,2016-06-01 09:00:00
region_1233,554.0,2016-06-01 09:00:00
region_1232,736.0,2016-06-01 09:00:00
region_1231,784.0,2016-06-01 09:00:00
region_1230,679.0,2016-06-01 09:00:00
region_1229,377.0,2016-06-01 09:00:00
region_1228,194.0,2016-06-01 09:00:00
region_1227,59.0,2016-06-01 09:00:00
region_1225,7.0,2016-06-01 09:00:00
region_1224,22.0,2016-06-01 09:00:00
region_1235,243.0,2016-06-01 09:00:00
region_1383,233.0,2016-06-01 10:00:00
region_1384,454.0,2016-06-01 10:00:00
region_1385,304.0,2016-06-01 10:00:00
region_1386,31.0,2016-06-01 10:00:00
region_1426,1.0,2016-06-01 10:00:00
region_1388,14.0,2016-06-01 10:00:00
region_1389,6.0,2016-06-01 10:00:00
region_1390,11.0,2016-06-01 10:00:00
region_1387,23.0,2016-06-01 10:00:00
region_1382,9.0,2016-06-01 10:00:00
region_1332,344.0,2016-06-01 10:00:00
region_1378,1.0,2016-06-01 10:00:00
region_1377,4.0,2016-06-01 10:00:00
region_1376,0.0,2016-06-01 10:00:00
region_1339,8.0,2016-06-01 10:00:00
region_1338,39.0,2016-06-01 10:00:00
region_1337,74.0,2016-06-01 10:00:00
region_1336,113.0,2016-06-01 10:00:00
region_1335,163.0,2016-06-01 10:00:00
region_1334,695.0,2016-06-01 10:00:00
region_1333,562.0,2016-06-01 10:00:00
region_1431,13.0,2016-06-01 10:00:00
region_1380,16.0,2016-06-01 10:00:00
region_1434,12.0,2016-06-01 10:00:00
region_1532,2.0,2016-06-01 10:00:00
region_1436,28.0,2016-06-01 10:00:00
region_1331,30.0,2016-06-01 10:00:00
region_2168,105.0,2016-06-01 10:00:00
region_2119,50.0,2016-06-01 10:00:00
region_2118,249.0,2016-06-01 10:00:00
region_2069,32.0,2016-06-01 10:00:00
region_2068,208.0,2016-06-01 10:00:00
region_1783,326.0,2016-06-01 10:00:00
region_1734,355.0,2016-06-01 10:00:00
region_1733,6.0,2016-06-01 10:00:00
region_1684,22.0,2016-06-01 10:00:00
region_1435,4.0,2016-06-01 10:00:00
region_1630,3.0,2016-06-01 10:00:00
region_1533,3.0,2016-06-01 10:00:00
region_1530,5.0,2016-06-01 10:00:00
region_1483,3.0,2016-06-01 10:00:00
region_1482,3.0,2016-06-01 10:00:00
region_1480,5.0,2016-06-01 10:00:00
region_1442,7.0,2016-06-01 10:00:00
region_1441,4.0,2016-06-01 10:00:00
region_1439,4.0,2016-06-01 10:00:00
region_1438,10.0,2016-06-01 10:00:00
region_1437,31.0,2016-06-01 10:00:00
region_1580,4.0,2016-06-01 10:00:00
region_1327,2.0,2016-06-01 10:00:00
region_1326,7.0,2016-06-01 10:00:00
region_1075,75.0,2016-06-01 10:00:00
region_1183,57.0,2016-06-01 10:00:00
region_1182,223.0,2016-06-01 10:00:00
region_1181,626.0,2016-06-01 10:00:00
region_1180,523.0,2016-06-01 10:00:00
region_1179,467.0,2016-06-01 10:00:00
region_1178,268.0,2016-06-01 10:00:00
region_1177,113.0,2016-06-01 10:00:00
region_1176,9.0,2016-06-01 10:00:00
region_1175,4.0,2016-06-01 10:00:00
region_1174,17.0,2016-06-01 10:00:00
region_1184,21.0,2016-06-01 10:00:00
region_1173,7.0,2016-06-01 10:00:00
region_1132,74.0,2016-06-01 10:00:00
region_1131,124.0,2016-06-01 10:00:00
region_1130,295.0,2016-06-01 10:00:00
region_1129,196.0,2016-06-01 10:00:00
region_1128,204.0,2016-06-01 10:00:00
region_1127,197.0,2016-06-01 10:00:00
region_1126,160.0,2016-06-01 10:00:00
region_1125,66.0,2016-06-01 10:00:00
region_1077,70.0,2016-06-01 10:00:00
region_1076,158.0,2016-06-01 10:00:00
region_1172,0.0,2016-06-01 10:00:00
region_1221,1.0,2016-06-01 10:00:00
region_1287,71.0,2016-06-01 10:00:00
region_1223,10.0,2016-06-01 10:00:00
region_1286,253.0,2016-06-01 10:00:00
region_1285,321.0,2016-06-01 10:00:00
region_1284,121.0,2016-06-01 10:00:00
region_1283,273.0,2016-06-01 10:00:00
region_1282,834.0,2016-06-01 10:00:00
region_1281,592.0,2016-06-01 10:00:00
region_1222,5.0,2016-06-01 10:00:00
region_1279,23.0,2016-06-01 10:00:00
region_1278,8.0,2016-06-01 10:00:00
region_1274,2.0,2016-06-01 10:00:00
region_1273,4.0,2016-06-01 10:00:00
region_1280,161.0,2016-06-01 10:00:00
region_1235,169.0,2016-06-01 10:00:00
